osm_id,osm_type,name,lat,lon,tags
11295246682,node,NIMHANS Physiotherapy Center,12.9402037,77.5954721,"{'amenity': 'hospital', 'check_date': '2023-10-28', 'healthcare': 'hospital', 'name': 'NIMHANS Physiotherapy Center', 'operator:type': 'government', 'wheelchair': 'yes'}"
11299121541,node,Zymus Hospitals,12.8784742,77.5450234,"{'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Zymus Hospitals'}"
11303711371,node,Cadabam's Hospitals,12.906071,77.5869281,"{'amenity': 'hospital', 'check_date': '2023-11-01', 'healthcare': 'hospital', 'level': '0;1;2', 'name': ""Cadabam's Hospitals"", 'wheelchair': 'yes'}"
11342710964,node,JJ Hospital,12.8350455,77.693987,"{'amenity': 'hospital', 'name': 'JJ Hospital'}"
11385217932,node,"Fortis Hospital, Nagarbhavi",12.9596032,77.5112481,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No 23, 80 Feet Road, Gurukrupa Layout', 'addr:postcode': '560072', 'addr:state': 'Karnataka', 'addr:subdistrict': 'Nagarbhavi', 'amenity': 'hospital', 'healthcare': 'hospital', 'healthcare:speciality': 'multi speciality', 'name': 'Fortis Hospital, Nagarbhavi', 'name:kn': 'ಫೋರ್ಟಿಸ್ ಆಸ್ಪತ್ರೆ', 'operator:type': 'private', 'source': 'OpenGovernmentData', 'website': 'https://www.fortishealthcare.com/'}"
11407254183,node,MEDSTAR Speciality Hospital,13.058128,77.5860405,"{'amenity': 'hospital', 'name': 'MEDSTAR Speciality Hospital'}"
11684501144,node,Span Health Center,12.9774449,77.6271297,"{'amenity': 'hospital', 'check_date': '2024-03-02', 'healthcare': 'hospital', 'name': 'Span Health Center'}"
11700164026,node,Smile Smart Dental & Implant Centre,12.8804891,77.6552588,"{'addr:city': 'Electronic city post', 'addr:housenumber': '13-14/1', 'addr:postcode': '560100', 'addr:street': 'Haralur Road', 'amenity': 'hospital', 'healthcare': 'dentist', 'healthcare:speciality': 'dentist', 'name': 'Smile Smart Dental & Implant Centre', 'operator': 'Smile Smart Dental', 'operator:type': 'private'}"
11710491602,node,Uvin Care Hospital,12.9778346,77.6282837,"{'amenity': 'hospital', 'check_date': '2024-03-10', 'description': 'Multi-speciality hospital', 'healthcare': 'hospital', 'name': 'Uvin Care Hospital'}"
11782289126,node,Sai Sparsh Hospital,12.8933895,77.6368614,"{'amenity': 'hospital', 'check_date': '2024-04-03', 'healthcare': 'hospital', 'name': 'Sai Sparsh Hospital', 'source': 'survey'}"
11813227397,node,Bengaluru City Hospital,12.9075935,77.5707809,"{'amenity': 'hospital', 'name': 'Bengaluru City Hospital'}"
11853321328,node,Aspire Hospital,12.9971683,77.6145878,"{'amenity': 'hospital', 'check_date': '2024-04-27', 'healthcare': 'hospital', 'name': 'Aspire Hospital'}"
11869384815,node,Dhee Hospital,12.8835095,77.550214,"{'addr:street': 'Kanakapura Road', 'amenity': 'hospital', 'description': 'Multi speciality hospital', 'name': 'Dhee Hospital', 'website': 'https://dheehospitals.com/'}"
11903094814,node,Sai Thunga Hospitals,12.9240012,77.6481809,"{'amenity': 'hospital', 'name': 'Sai Thunga Hospitals'}"
11932360089,node,Esha Hospital,13.098072,77.567378,"{'amenity': 'hospital', 'check_date': '2024-05-25', 'healthcare': 'hospital', 'name': 'Esha Hospital'}"
11946809268,node,Chirag Global Hospital,12.9058817,77.6037517,"{'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Chirag Global Hospital'}"
11949327621,node,Manipal Hospital OPD,13.0624568,77.592227,"{'amenity': 'hospital', 'check_date': '2024-06-01', 'healthcare': 'hospital', 'name': 'Manipal Hospital OPD', 'phone': '18001025555'}"
11965775664,node,PMC Hospital,13.0065047,77.5545009,"{'amenity': 'hospital', 'check_date': '2024-06-09', 'healthcare': 'hospital', 'name': 'PMC Hospital'}"
11982389397,node,New Varalakshmi Hospital,12.9988382,77.5550964,"{'amenity': 'hospital', 'check_date': '2024-06-15', 'healthcare': 'hospital', 'name': 'New Varalakshmi Hospital'}"
12056743550,node,Ashwini Hospital,13.0988482,77.5978974,"{'amenity': 'hospital', 'name': 'Ashwini Hospital'}"
12103684982,node,Apollo Cradle Children's Hospital,13.002768,77.5536287,"{'amenity': 'hospital', 'check_date': '2024-08-11', 'healthcare': 'hospital', 'name': ""Apollo Cradle Children's Hospital""}"
12117952601,node,Motherhood Children's Hospital,13.0620051,77.5930638,"{'addr:street': 'Bellary Road', 'amenity': 'hospital', 'name': ""Motherhood Children's Hospital"", 'opening_hours': '24/7'}"
12144434658,node,Abiramm Hospital,12.8728525,77.6515698,"{'amenity': 'hospital', 'check_date': '2024-08-29', 'healthcare': 'hospital', 'name': 'Abiramm Hospital', 'source': 'survey'}"
12240737170,node,Netradhama,12.99743,77.5510293,"{'amenity': 'hospital', 'name': 'Netradhama'}"
12270754747,node,Sri Sai Hospital,12.871395,77.6542581,"{'amenity': 'hospital', 'check_date': '2024-10-20', 'healthcare': 'hospital', 'name': 'Sri Sai Hospital'}"
12270754755,node,,12.8841477,77.6492549,"{'amenity': 'hospital', 'check_date': '2024-10-20', 'healthcare': 'hospital'}"
12270754757,node,Raksha Hospital,12.8892622,77.6505317,"{'amenity': 'hospital', 'check_date': '2024-10-20', 'healthcare': 'hospital', 'name': 'Raksha Hospital'}"
12389587601,node,St Philomenas Hospital OPD Building,12.9658506,77.6109015,"{'addr:housenumber': '4', 'addr:postcode': '560047', 'addr:street': 'Mother Teresa Road', 'amenity': 'hospital', 'name': 'St Philomenas Hospital OPD Building', 'phone': '08040164346;08040164300', 'website': 'https://www.stphilomenashospital.com/', 'wheelchair': 'yes'}"
12438173201,node,Hiremath Hospital,12.9754354,77.5358965,"{'amenity': 'hospital', 'check_date': '2024-12-21', 'healthcare': 'hospital', 'name': 'Hiremath Hospital'}"
12460939644,node,Gawai Hospital,12.9962739,77.6075693,"{'amenity': 'hospital', 'check_date': '2024-12-29', 'healthcare': 'hospital', 'name': 'Gawai Hospital', 'wheelchair': 'yes'}"
12508687328,node,Beams Hospitals Private Limited,12.9342277,77.6296323,"{'addr:city': 'Bengaluru', 'addr:district': 'Bengaluru Urban', 'addr:full': '640, 12Th Main, 80 Ft Road, 4Th Block, Koramangala', 'addr:housenumber': '640', 'addr:postcode': '560034', 'addr:state': 'Karnataka', 'addr:street': '640, 12Th Main, 80 Ft Road, 4Th Block, Koramangala', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Beams Hospitals Private Limited'}"
12536338712,node,Best Hospital,12.8015345,77.7079091,"{'amenity': 'hospital', 'check_date': '2025-01-27', 'healthcare': 'hospital', 'name': 'Best Hospital', 'source': 'survey'}"
12541779301,node,H Siddiah Referral Hospital,12.9569057,77.5824398,"{'amenity': 'hospital', 'name': 'H Siddiah Referral Hospital'}"
12570033453,node,Suraksha Hospitsls,12.939978,77.7467408,"{'amenity': 'hospital', 'check_date': '2025-07-11', 'healthcare': 'hospital', 'name': 'Suraksha Hospitsls', 'opening_hours': '24/7'}"
12620153411,node,Aria,12.9433908,77.7475266,"{'amenity': 'hospital', 'check_date': '2025-06-01', 'healthcare': 'hospital', 'name': 'Aria', 'phone': '+91 90907 86110'}"
12651764011,node,"Shri Mokambika Women's Clinic, Child care and Nethralaya",12.9519863,77.4989075,"{'addr:city': 'Bengaluru', 'addr:postcode': '560056', 'addr:street': 'Ullal Main Road', 'amenity': 'hospital', 'healthcare': 'hospital', 'healthcare:speciality': 'gynaecology', 'mobile': '09980816643', 'name': ""Shri Mokambika Women's Clinic, Child care and Nethralaya"", 'note': 'Plus Code: XF2X+QJ Bengaluru, Karnataka'}"
12651764012,node,Suraksha Diagnostic Centre,12.9519538,77.4990341,"{'addr:city': 'Bengaluru', 'addr:postcode': '560056', 'addr:street': 'Ullal Main Road', 'amenity': 'hospital', 'healthcare': 'hospital', 'healthcare:speciality': 'diagnostic_centre;blood_check;scanning;x-ray;ecg;laboratory', 'mobile': '9972629415', 'name': 'Suraksha Diagnostic Centre', 'opening_hours': 'Mo-Sa 07:00-21:00,Su 07:00-14:00'}"
12651832969,node,Cloud Nine,12.9566829,77.7414284,"{'amenity': 'hospital', 'check_date': '2025-03-11', 'healthcare': 'hospital', 'name': 'Cloud Nine'}"
12676261338,node,Jindal Charitable Hospital,12.9937247,77.5539724,"{'amenity': 'hospital', 'check_date': '2025-03-18', 'healthcare': 'hospital', 'name': 'Jindal Charitable Hospital'}"
12737013801,node,Hosmat Hospitals,12.9644726,77.6143018,"{'addr:housenumber': '13', 'addr:postcode': '560047', 'addr:street': 'Palmgrove Road, Stage 2, Xavier Layout, Victoria Layout', 'amenity': 'hospital', 'name': 'Hosmat Hospitals', 'phone': '+918025593796', 'website': 'https://www.hosmathospitals.com/'}"
12765777977,node,Bangalore Gastro Centre,12.9160037,77.6523087,"{'amenity': 'hospital', 'healthcare': 'hospital', 'healthcare:speciality': 'gastroenterology;oncology', 'name': 'Bangalore Gastro Centre', 'phone': '080 46 888 888', 'website': 'https://www.bangaloregastrocentre.com/'}"
12767981104,node,Narayana Nethralaya,12.980602,77.7092104,"{'amenity': 'hospital', 'name': 'Narayana Nethralaya', 'opening_hours': 'Mo-Sa 08:30-18:00', 'phone': '08066121658', 'website': 'https://www.narayananethralaya.org/'}"
12767981105,node,Nethradhama,12.9762006,77.7258334,"{'amenity': 'hospital', 'name': 'Nethradhama', 'opening_hours': 'Mo-Sa 09:00-20:00,Su 09:00-13:00', 'phone': '080 62646800', 'website': 'https://nethradhama.org/'}"
12879028441,node,Sree Venkateshwara Hospital,12.9388501,77.7472104,"{'amenity': 'hospital', 'check_date': '2025-06-01', 'healthcare': 'hospital', 'name': 'Sree Venkateshwara Hospital'}"
12917084092,node,AMC Multispeciality Hospital,12.9296701,77.5764082,"{'amenity': 'hospital', 'name': 'AMC Multispeciality Hospital'}"
12956090274,node,Proteeth Dental,12.9346221,77.6284665,"{'addr:city': 'Bangalore', 'addr:district': 'Bengaluru', 'addr:housenumber': '224', 'addr:postcode': '560034', 'addr:street': '5th cross, 4th block', 'amenity': 'hospital', 'emergency': 'no', 'healthcare': 'hospital', 'healthcare:speciality': 'dentistry;prosthodontist;pediatric_dentist;implants;orthodontics;invisalign;root_canal_treatment', 'name': 'Proteeth Dental', 'operator': 'Dr Saranya, Dr Dipen', 'operator:type': 'private'}"
12959840781,node,Trilife Hospital,13.0170153,77.6429262,"{'amenity': 'hospital', 'check_date': '2025-06-29', 'healthcare': 'hospital', 'name': 'Trilife Hospital', 'name:en': 'Trilife Hospital', 'operator:type': 'private'}"
12995318310,node,Big Hospitals,12.9405054,77.5848675,"{'amenity': 'hospital', 'check_date': '2025-07-12', 'healthcare': 'hospital', 'name': 'Big Hospitals'}"
13065064242,node,Motherhood,13.0202419,77.6516186,"{'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Motherhood'}"
13072628554,node,NASA Hospitals,13.0058328,77.6597392,"{'amenity': 'hospital', 'check_date': '2025-08-15', 'healthcare': 'hospital', 'name': 'NASA Hospitals'}"
13164592436,node,Bangalore Orthopeadic And Surgical Hospital,13.0219385,77.6385853,"{'addr:city': 'Bangalore', 'addr:district': 'Bengaluru Urban', 'addr:housenumber': '426', 'addr:postcode': '560043', 'addr:street': 'CMR Main Rd, 3rd Cross,2nd Block HRBR Layout, Kalyan nagar', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Bangalore Orthopeadic And Surgical Hospital', 'operator': 'Novosalus Technology', 'operator:type': 'private'}"
13257391201,node,Nano Hospitals,12.9070989,77.5460762,"{'addr:postcode': '560061', 'addr:street': 'Dr. Vishnuvardhan Road', 'amenity': 'hospital', 'name': 'Nano Hospitals'}"
35133587,way,Chinmaya Mission Hospital,12.9779337,77.6461885,"{'amenity': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'name': 'Chinmaya Mission Hospital', 'name:kn': 'ಚಿನ್ಮಯ ಮಿಷನ್ ಆಸ್ಪತ್ರೆ', 'phone': '+91 80 2502 6100', 'website': 'https://www.chinmayamission.com/what-we-do/institutes/chinmaya-mission-hospital-chinmaya-mission-of-nursing/', 'wheelchair': 'yes'}"
36676436,way,KLE Dental College,13.0305079,77.535667,"{'amenity': 'hospital', 'name': 'KLE Dental College'}"
37976777,way,Health Centre,13.0157723,77.5638038,"{'amenity': 'hospital', 'building': 'university', 'name': 'Health Centre', 'name:kn': 'ಆರೋಗ್ಯ ಕೇಂದ್ರ'}"
38536360,way,K C General Hospital,12.9950532,77.5697431,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'Malleswaran', 'addr:postcode': '560003', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'K C General Hospital', 'name:kn': 'ಕೆ ಸಿ ಜನರಲ್ ಆಸ್ಪತ್ರೆ', 'source': 'OpenGovernmentData', 'wheelchair': 'limited'}"
38542913,way,St Marthas Hospital,12.9708175,77.5857431,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'Office No-05, Nrupathunga Road', 'addr:postcode': '560001', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'email': 'info.sm@nhhospitals.org', 'emergency': 'yes', 'healthcare': 'hospital', 'name': 'St Marthas Hospital', 'name:kn': 'ಸೆಂಟ್ ಮಾರ್ಥ ಆಸ್ಪತ್ರೆ', 'operator:type': 'private', 'source': 'OpenGovernmentData', 'website': 'https://www.narayanahealth.org/'}"
38750705,way,Vydehi Superspeciality Hospital,12.9681553,77.5950421,"{'addr:city': 'Bengaluru', 'addr:district': 'Bengaluru Urban', 'addr:full': 'No.2 Vittal Mallya Road', 'addr:housenumber': '2', 'addr:postcode': '560001', 'addr:state': 'Karnataka', 'addr:street': 'Vittal Mallya Road', 'amenity': 'hospital', 'check_date': '2024-08-18', 'email': 'info@vsshospital.com', 'healthcare': 'hospital', 'healthcare:speciality': 'multi speciality', 'name': 'Vydehi Superspeciality Hospital', 'name:kn': 'ವೈದೇಹಿ ಆಸ್ಪತ್ರೆ', 'note': 'Changed from Mallya Hospital to Vydehi Superspeciality Hospital in Q2 2022', 'old_name': 'Mallya Hospital', 'operator:type': 'private', 'phone': '+9180 2227 7979', 'source': 'OpenGovernmentData', 'website': 'http://www.vsshospital.com/'}"
40631131,way,Jayanagar General Hospital,12.9261175,77.592549,"{'addr:district': 'Mysore', 'addr:full': 'Near Balodhyana school Mysore, Jayanagara town Mysore, Jayanagara Main Road Mysore', 'addr:postcode': '570014', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'contact:phone': '0821-2461158', 'healthcare': 'hospital', 'name': 'Jayanagar General Hospital', 'name:kn': 'ಸಂಜಯ್ ಗಾಂಧಿ ಆಸ್ಪತ್ರೆ', 'operator:type': 'government', 'source': 'OpenGovernmentData'}"
40631657,way,Hospital Complex,12.9382871,77.5899069,"{'amenity': 'hospital', 'comment': 'land reserved for building hospitals', 'healthcare': 'hospital', 'name': 'Hospital Complex'}"
40678727,way,Sri Jayadeva Institute Of Cardiology,12.9185194,77.599254,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'Jayanagar 9Th Block, B.G. Road, Banglore', 'addr:postcode': '560041', 'addr:state': 'Karnataka', 'addr:street': 'Bannerghatta Road', 'amenity': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'healthcare:speciality': 'cardiology', 'name': 'Sri Jayadeva Institute Of Cardiology', 'name:kn': 'ಜಯದೇವ ಹೃದ್ರೋಗ ಸಂಸ್ಥೆ', 'name:ta': 'ஸ்ரீ ஜெயதேவா இருதய மருத்துவமனை', 'source': 'OpenGovernmentData'}"
42014454,way,HMT Hospital,13.04958,77.5509219,"{'amenity': 'hospital', 'name': 'HMT Hospital', 'name:kn': 'ಎಚ್ಎಂಟಿ ಆಸ್ಪತ್ರೆ', 'wheelchair': 'limited'}"
42407828,way,BEL Hospital,13.0503387,77.5567647,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'Jalahalli Post', 'addr:postcode': '560013', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'BEL Hospital', 'name:etymology:wikidata': 'Q3630918', 'name:kn': 'ಬೀ ಈ ಎಲ್ ಆಸ್ಪತ್ರೆ', 'source': 'OpenGovernmentData', 'wheelchair': 'limited'}"
44091443,way,"Fortis Hospitals, Bannerghatta Road",12.8947511,77.5985816,"{'addr:district': 'Bengaluru Urban', 'addr:full': '154/9, Bannerghatta Road, OppositeIIM-B', 'addr:postcode': '560076', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'email': 'enquiries@fortishospitals.in', 'emergency': 'yes', 'healthcare': 'hospital', 'healthcare:speciality': 'multi speciality', 'name': 'Fortis Hospitals, Bannerghatta Road', 'name:kn': 'ಫೋರ್ಟಿಸ್ ಆಸ್ಪತ್ರೆ', 'operator:type': 'private', 'source': 'OpenGovernmentData', 'website': 'www.fortishospitals.com', 'wheelchair': 'yes'}"
44091445,way,Apollo Hospital,12.89632,77.5983495,"{'addr:city': 'Bangalore', 'addr:district': 'Bengaluru Urban', 'addr:full': '154/11, Opp, I.I.M, Bannerghatta Road', 'addr:postcode': '560076', 'addr:state': 'Karnataka', 'addr:street': 'Bannerghatta Road', 'amenity': 'hospital', 'email': 'customercarebangalore@apollohospitals.com', 'emergency': 'yes', 'healthcare': 'hospital', 'healthcare:speciality': 'multi speciality', 'name': 'Apollo Hospital', 'name:kn': 'ಅಪೋಲೋ ಆಸ್ಪತ್ರೆ', 'operator:type': 'private', 'source': 'OpenGovernmentData', 'website': 'www.apollohospitalsbangalore.com', 'wheelchair': 'yes'}"
45185764,way,Bhagwan Mahaveer Jain Hospital,12.9914884,77.5952993,"{'amenity': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'name': 'Bhagwan Mahaveer Jain Hospital', 'name:etymology:wikidata': 'Q9422', 'name:kn': 'ಭಗವಾನ್ ಮಹಾವೀರ ಜೈನ ಆಸ್ಪತ್ರೆ', 'toilets:wheelchair': 'yes', 'wheelchair': 'yes'}"
45444044,way,Bowring and Lady Curzon Hospitals,12.9830115,77.6047116,"{'addr:city': 'Shivaji Nagar, Bangalore', 'addr:district': 'Bengaluru Urban', 'addr:full': 'Lady Curzon Road, Shivaji Nagar', 'addr:postcode': '560001', 'addr:state': 'Karnataka', 'addr:street': 'Lady Curzon Road', 'amenity': 'hospital', 'fax': '+91-80-25591325', 'healthcare': 'hospital', 'healthcare:speciality': 'Bio-Chemistry; Cardiology; Cardiothoracic Surgery; Dermatology; ENT; General Medicine; General Surgery; Micro-Biology; Neurology; Ophthalmology; Orthopedics Pathology; Pediatric Surgery; Plastic Surgery; Psychiatry; Pulmonology; Radio-Diagnosis;', 'name': 'Bowring and Lady Curzon Hospitals', 'name:kn': 'ಬೌರಿಂಗ್ ಆಸ್ಪತ್ರೆ', 'official_name': 'Shri Atal Bihari Vajpayee Medical College and Research Institution', 'operator:type': 'government', 'phone': '+91-80-25591325', 'source': 'OpenGovernmentData', 'website': 'https://sabvmcri.karnataka.gov.in/'}"
52063534,way,Sir Haji Ismail Gosha Sait Hospital,12.9837175,77.599792,"{'addr:city': 'Shivaji Nagar, Bangalore', 'addr:street': 'Venkataswamy Naidu Road', 'amenity': 'hospital', 'healthcare': 'hospital', 'heritage': '2', 'heritage:operator': 'nmma', 'heritage:website': 'https://nmma.nic.in/nmma/exploreBuiltState.do?state=29', 'name': 'Sir Haji Ismail Gosha Sait Hospital', 'name:etymology:wikidata': 'Q6084847', 'name:kn': 'ಸರ್ ಹಾಜಿ ಇಸ್ಮೈಲ್ ಗೊಶ ಸೈಟ್ ಆಸ್ಪತ್ರೆ', 'ref:nmma': 'KR20010684'}"
53849361,way,Government Veterinary Hospital,12.9641529,77.5676947,"{'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Government Veterinary Hospital', 'name:kn': 'ಸರ್ಕಾರಿ ಪಶುವೈದ್ಯ ಆಸ್ಪತ್ರೆ'}"
53859295,way,Railways Hospital,12.9798353,77.5651105,"{'amenity': 'hospital', 'name': 'Railways Hospital', 'name:kn': 'ರೈಲ್ವೇ ಆಸ್ಪತ್ರೆ'}"
54963084,way,Baptist Hospital,13.0347315,77.5904723,"{'addr:city': 'Bangalore', 'addr:district': 'Bengaluru Urban', 'addr:full': '138/1, Srinivasa Nagar, Devara Jeevanahalli, Bengaluru, Karnataka', 'addr:postcode': '560024', 'addr:state': 'Karnataka', 'addr:street': 'Bellary Road', 'amenity': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'name': 'Baptist Hospital', 'name:kn': 'ಬೆಂಗಳೂರು ಬಾಪ್ಟಿಸ್ಟ್ ಆಸ್ಪತ್ರೆ', 'phone': '08022024700', 'source': 'OpenGovernmentData', 'website': 'https://www.bbh.org.in/', 'wheelchair': 'limited'}"
59358741,way,ESI Hospital,12.9713479,77.6367243,"{'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'ESI Hospital', 'name:kn': 'ಇಎಸ್ಐ ಆಸ್ಪತ್ರೆ', 'operator': ""Employees' State Insurance"", 'operator:short': 'ESI', 'operator:wikidata': 'Q3595726'}"
82432632,way,Railways Hospital,13.1041114,77.5829963,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'Yelahanka', 'addr:postcode': '560064', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Railways Hospital', 'name:kn': 'ರೈಲ್ವೇ ಆಸ್ಪತ್ರೆ', 'source': 'OpenGovernmentData'}"
82494617,way,KK Hospital,13.0971434,77.5893851,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No: 9, A1, A2, Opp. MEC School, A-Sector Yelahanka', 'addr:postcode': '560064', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'check_date': '2024-09-27', 'healthcare': 'hospital', 'name': 'KK Hospital', 'source': 'OpenGovernmentData'}"
89781247,way,ESI Dispensary,12.992488,77.7062224,"{'addr:city': 'Hudi, Bangalore', 'addr:street': 'Graphite India Road', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'ESI Dispensary', 'operator': ""Employees' State Insurance"", 'operator:short': 'ESI', 'operator:type': 'private', 'operator:wikidata': 'Q3595726', 'phone': '080 28524261'}"
118411722,way,Rajshekhar Hospital,12.9110143,77.5797725,"{'addr:city': 'bangalore', 'addr:district': 'Bengaluru Urban', 'addr:full': 'No 21, 9Th Cross, B-78 Jp Nagar', 'addr:housenumber': '21', 'addr:postcode': '560078', 'addr:state': 'Karnataka', 'addr:street': '9th Cross Road, Phase 1, Sarakki Layout, JP Nagar', 'amenity': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'name': 'Rajshekhar Hospital', 'name:kn': 'ರಾಜಶೇಖರ ಆಸ್ಪತ್ರೆ', 'phone': '080 4252 7555', 'source': 'OpenGovernmentData', 'website': 'https://www.rajshekarhospital.com/'}"
122157597,way,Karunashraya,12.9574104,77.7134875,"{'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Karunashraya', 'name:kn': 'ಕರುಣಾಶ್ರಯ', 'website': 'https://www.karunashraya.org/'}"
124013168,way,Sankara Eye Hospital,12.9571436,77.7128215,"{'addr:city': 'Bengaluru', 'addr:district': 'Bengaluru Urban', 'addr:full': 'Varthur Main Road, Kundalahalli Gate, Marahahalli-White Field Road', 'addr:postcode': '560037', 'addr:state': 'Karnataka', 'addr:street': 'Varthur Road', 'amenity': 'hospital', 'boundary': 'wall', 'check_date': '2025-09-03', 'email': 'bangalore@sankaraeye.com', 'healthcare': 'hospital', 'healthcare:speciality': 'ophthalmology', 'name': 'Sankara Eye Hospital', 'name:kn': 'ಶಂಕರ ನೇತ್ರಾಲಯ', 'website': 'https://www.sankaraeye.com'}"
124760551,way,"Sparsh Hospital For Advanced Surgeries, Bengaluru Urban",12.9833345,77.5945358,"{'addr:city': 'Bangalore', 'addr:district': 'Bengaluru Urban', 'addr:full': '# 146, Infantry Road, Prestige Opal Building, Opp Police Commissioners Office', 'addr:postcode': '560001', 'addr:state': 'Karnataka', 'addr:street': 'Infantry Road', 'amenity': 'hospital', 'name': 'Sparsh Hospital For Advanced Surgeries, Bengaluru Urban', 'name:kn': 'ಸ್ಪರ್ಶ್ ಆಸ್ಪತ್ರೆ', 'source': 'OpenGovernmentData', 'website': 'https://www.sparshhospital.com/', 'wheelchair': 'yes'}"
124782791,way,Sri Sathya Sai Institute of Higher Medical Sciences,12.9808814,77.7303132,"{'amenity': 'hospital', 'barrier': 'wall', 'healthcare': 'hospital', 'name': 'Sri Sathya Sai Institute of Higher Medical Sciences', 'name:etymology:wikidata': 'Q483931'}"
132913842,way,Manipal Speciality Hospital,12.908884,77.5136186,"{'alt_name': 'Jayadev Memorial Rashtrotthana Hospital and Research Centre', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Manipal Speciality Hospital', 'website': 'https://www.rashtrotthanahospital.com/'}"
133061664,way,"Manipal Hospital, Bengaluru Urban",12.9587074,77.6490296,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'No. 98, Rusthom Bhag, Airport Road', 'addr:postcode': '560017', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'building': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'name': 'Manipal Hospital, Bengaluru Urban', 'name:kn': 'ಮಣಿಪಾಲ ಆಸ್ಪತ್ರೆ ಬೆಂಗಳೂರು', 'source': 'OpenGovernmentData', 'wheelchair': 'yes'}"
133352357,way,Chaitanya Nursing Home,13.0990774,77.5861467,"{'amenity': 'hospital', 'name': 'Chaitanya Nursing Home'}"
133379520,way,Radhakrishna Multispeciality Hospital,12.9409612,77.5455617,"{'addr:city': 'bangalore', 'addr:district': 'Bengaluru Urban', 'addr:full': '3/4, Sunrise Tower, J.P. Road, Girinagar', 'addr:housenumber': '3-4', 'addr:postcode': '560085', 'addr:state': 'Karnataka', 'addr:street': 'Sunrise Towers, 30th crs JP Rd. Girinagar.,opp Canara Bank', 'amenity': 'hospital', 'emergency': 'yes', 'name': 'Radhakrishna Multispeciality Hospital', 'name:kn': 'ರಾಧಾಕೃಷ್ಣ ಆಸ್ಪತ್ರೆ', 'phone': '080 2642 2977', 'source': 'OpenGovernmentData'}"
133951786,way,Rajalakshmi Multispeciality Hospital,12.9164637,77.5796155,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'VR Layout, J. P. Nagar, Bengaluru', 'addr:postcode': '560078', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Rajalakshmi Multispeciality Hospital', 'name:kn': 'ರಾಜಾಜಿನಗರ ಆಸ್ಪತ್ರೆ'}"
135262255,way,Manipal Hospital,12.9585777,77.6481409,"{'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Manipal Hospital', 'name:kn': 'ಮಣಿಪಾಲ ಆಸ್ಪತ್ರೆ', 'start_date': '1991', 'wheelchair': 'yes'}"
135266042,way,Indiranagar Government Hospital,12.9829238,77.6446972,"{'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Indiranagar Government Hospital', 'name:kn': 'ಇಂದಿರಾನಗರ ಸರ್ಕಾರಿ ಆಸ್ಪತ್ರೆ'}"
135266057,way,Isolation Hospital,12.9839262,77.6436191,"{'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Isolation Hospital', 'name:kn': 'ಐಸೊಲೇಶನ್ ಆಸ್ಪತ್ರೆ'}"
135270813,way,Epidemic Disesase Hospital,12.9864155,77.6437586,"{'addr:district': 'Bengaluru Urban', 'addr:full': 'Old Madras Road', 'addr:postcode': '560002', 'addr:state': 'Karnataka', 'amenity': 'hospital', 'name': 'Epidemic Disesase Hospital', 'source': 'OpenGovernmentData'}"
